KOI,KIC,Teff,log(g),Prot,e_Prot,Rvar,LPH,w,D,N,C,G,T,F,R,M1,M2,Simbad,_RA,_DE,kepid,kepmag,r,logr
5965,12349560,4693,4.611, 33.47, 0.49, 4571, 0.588898, 0.385020,0,0,0,0,0,0,0,0,0,Simbad,286.93784,51.12351,12349560,15.944,4571.0,3.6600112212893308
5966,12350136,4085,4.569, 14.34, 0.01,13324, 1.408631, 0.736794,0,0,0,0,0,0,0,0,0,Simbad,287.35873,51.15832,12350136,14.63,13324.0,4.124634624019139
5971,12418418,4468,4.477, 38.01, 1.22, 1465, 0.394151, 0.265595,0,0,0,0,0,0,0,0,0,Simbad,296.26324,51.26609,12418418,13.771,1465.0,3.1658376246901283
5972,12505590,5142,4.596, 22.96, 0.10, 9537, 1.124058, 0.598170,0,0,0,0,0,0,0,0,0,Simbad,288.62769,51.40013,12505590,15.29,9537.0,3.9794117826344353
5974,12554212,4680,4.618, 25.55, 0.08, 8388, 1.052851, 0.593960,0,1,0,0,0,0,0,0,0,Simbad,288.9162,51.53496,12554212,13.442,8388.0,3.923658421793306
6102,3545840,6493,4.151,  5.83, 0.00, 1602, 1.475421, 0.703291,0,0,0,0,0,0,0,0,0,Simbad,291.75204,38.66254,3545840,10.915,1602.0,3.204662511748219
6108,4139254,5365,4.381,  9.36, 0.01,  754, 1.440256, 0.743674,0,0,0,0,0,0,0,0,0,Simbad,285.8627,39.20528,4139254,12.12,754.0,2.877371345869774
6126,5121173,6026,3.706,  3.81, 0.02,  929, 0.546696, 0.354086,0,0,0,0,0,0,0,0,0,Simbad,297.16843,40.27552,5121173,13.439,929.0,2.968015713993642
6130,5428657,4457,4.487,  3.06, 0.00,27963, 1.638552, 0.796317,0,0,0,0,0,0,0,0,0,Simbad,284.44101,40.625,5428657,15.121,27963.0,4.446583762694299
6137,5816144,5913,4.443,  5.58, 0.00,15119, 1.104774, 0.629784,0,0,0,0,0,0,0,0,0,Simbad,298.19412,41.02933,5816144,14.191,15119.0,4.179523067035285
6143,6182093,6348,3.661,  4.30, 0.00,  967, 0.776276, 0.541878,0,0,0,0,0,0,0,0,0,Simbad,282.71991,41.51938,6182093,9.666,967.0,2.9854264740830017
6148,6593968,4285,4.584,  9.76, 0.03,17305, 1.537952, 0.762268,0,0,0,0,0,0,0,0,0,Simbad,287.91104,42.01404,6593968,15.778,17305.0,4.238171603630146
6160,7464205,5745,4.334,  5.48, 0.00, 1098, 1.093723, 0.612450,0,0,0,0,0,0,0,0,0,Simbad,296.85583,43.05831,7464205,12.744,1098.0,3.040602340114073
6168,7974634,6194,4.341,  2.75, 0.01,  779, 0.874904, 0.542780,0,0,0,0,0,0,0,0,0,Simbad,296.58698,43.76692,7974634,12.236,779.0,2.8915374576725643
6170,8058507,6092,4.15,  7.62, 0.04,  801, 0.341149, 0.253748,0,0,0,0,0,0,0,0,0,Simbad,300.29269,43.81151,8058507,13.148,801.0,2.9036325160842376
6172,8163784,5287,4.687, 14.49, 0.15,20050, 1.164709, 0.684112,0,0,0,0,0,0,0,0,0,Simbad,291.06699,44.0712,8163784,14.458,20050.0,4.302114376956201
6182,8590149,5084,4.461, 14.86, 0.05,25225, 1.469253, 0.697701,0,0,0,0,0,0,0,0,0,Simbad,300.90247,44.61261,8590149,15.099,25225.0,4.401831174908948
6185,8646141,6330,3.93,  5.94, 0.02,  870, 0.925920, 0.578297,0,0,0,0,0,0,0,0,0,Simbad,298.54065,44.76758,8646141,13.409,870.0,2.9395192526186187
6186,8653134,5094,4.634,  5.10, 0.00,55755, 1.578493, 0.787393,0,1,0,0,0,0,0,0,0,Simbad,300.431,44.75101,8653134,13.116,55755.0,4.746283820151407
6188,8822421,5268,4.794,  1.64, 0.00,73981, 1.445815, 0.701930,0,0,0,0,0,0,0,0,0,Simbad,293.24701,45.05646,8822421,15.517,73981.0,4.869120197370653
6191,9093086,6029,4.458, 10.83, 0.01, 4333, 0.716099, 0.499534,0,0,0,0,0,0,0,0,0,Simbad,293.40323,45.49381,9093086,14.752,4333.0,3.636788689034375
6195,9153823,4467,4.481,  1.44, 0.00,65860, 1.694017, 0.814537,0,0,0,0,0,0,0,0,0,Simbad,291.48495,45.54567,9153823,15.356,65860.0,4.818621726375889
6215,10163066,4350,4.43, 25.81, 0.04, 9759, 1.100578, 0.604675,0,0,0,0,0,0,0,0,0,Simbad,298.90012,47.14648,10163066,15.165,9759.0,3.989405318001516
6222,10363233,5133,4.495, 12.83, 0.05,38508, 1.295008, 0.723875,0,0,0,0,0,0,0,0,0,Simbad,299.61707,47.40602,10363233,14.788,38508.0,4.585550963143129
6228,10717220,5489,4.539,  1.44, 0.00, 6379, 1.667483, 0.811170,0,0,0,0,0,0,0,0,0,Simbad,285.47504,48.03493,10717220,14.223,6379.0,3.8047526021504603
6240,11516930,5294,4.28,  9.06, 0.00,33665, 1.496553, 0.745471,0,0,0,0,0,0,0,0,0,Simbad,296.20621,49.47205,11516930,14.189,33665.0,4.527178618803965
6246,11856178,5887,4.541,  3.56, 0.05,11476, 1.443899, 0.743842,0,0,0,0,0,0,0,0,0,Simbad,287.16504,50.11323,11856178,11.767,11476.0,4.059790539573961
6249,12207117,5272,4.477,  1.59, 0.00,68313, 1.670889, 0.796580,0,0,0,0,0,0,0,0,0,Simbad,290.55728,50.83272,12207117,14.653,68313.0,4.834503358015773
